App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion
Zomato,08-07-2023 23:38,I ordered butter chicken......I received egg kadi from your side... I paid 600 for 1 egg and some gravi.....how is it fare....very bad experience with zoomato....I will never place any ordere on zoomato...I will not suggest anyone to order food on zomato....very bad very bad....bad bad bad experience on zoomato,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:31,17.5.8
Zomato,28-06-2023 09:17,"Well service but some time rates are higher than normal, and also description is not matching with original product, otherwise a good service it is.",4,0,,,17.5.6
Zomato,12-02-2023 19:11,"Instead of quicker deliveries, Zomato should focus on delivering quality, freshly cooked/hot food. Nowadays, stale, prepackaged food is being served for meeting delivery time targets. Also, customer support isn't comparable to competition. App usage is smooth though.",3,1,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",14-02-2023 09:17,17.3.2
Zomato,19-06-2023 18:55,After taking zomato gold they stopped offering any discounts or offers on the restaurants from where used to order regularly. Very cheap trick by zomato.,1,0,,,17.5.4
Zomato,16-03-2023 18:29,Loved using zomato until recently. PATHETIC CUSTOMER SERVICE ! The customer service agent is not willing to accept that my order wasn't delivered yet was marked delivered. I think calls are recorded just for sake. GUYS GO AND CHECK THE CONVERSATION BETWEEN DELIVERY AGENT AND THE CONSUMER. Why you guys even record calls if you don't want to use them.,1,6,,,17.3.9
Zomato,08-07-2023 19:35,Worst app not giving any contact number showing order delivered but i haven't got my order such a pathetic app and also Domino's and Zomato dilivery partner. And not getting refund,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:30,17.5.3
Zomato,16-05-2023 08:20,"Zomato has made my life easy, there are few times when delivery partners are unavailable but I understand this happens mostly during meal hours.",5,0,,,17.4.8
Zomato,09-04-2023 17:07,"Many times orders are not delivered properly. Something is missing all the times. The Toppings or other Subsidy are mostly not available. The Online Customer support is very very Poor No proper response. Not listening to our queries. If they delivered wrong food or failed to deliver, we have to starve that day. No re-delivery and no immediate refund.",1,11,,,17.4.1
Zomato,05-07-2023 15:09,"Such a very amazing app , it's very easy and simple to order and find your favorite dishes and favorite restaurants... I love this app ..",5,0,"Hi Saniya, glad to hear that! Thank you for your feedback.",09-07-2023 01:42,17.5.1
Zomato,04-06-2023 10:15,Expensive but worth it for the handicapped especially. The Cooking lady has to go out with her family in such time's such apps do help out in time of need and the money in hand a must.,5,0,,,17.5.1
Zomato,12-07-2023 17:32,Worst service they will charge how much they want buy refund only a penny and say they cant do anything they are helpless and close the conversation this is not delivery app this is money looting app,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:50,17.5.8
Zomato,24-02-2023 09:42,"This is my favourite food delivery app, whenever I am not able to cook due to work or other reason this is the only name that strikes my mind. The platform is smooth and easy to use. Customer service experience is great. All staff very well behaved and polite",5,4,"Hi there, glad to hear that! Thank you for your feedback.",25-02-2023 09:40,17.3.4
Zomato,12-05-2023 18:03,My order picked earlier but delivered late when i want to cancle my order ..it shows order is on the way .but delivery partner stand at resorent ...i am experidncing very bad service by zomato,1,0,,,17.4.8
Zomato,28-04-2023 06:20,"Unable to update alternate contact from saved or add a contact, displays something went wrong error message. Fix this ASAP. This is Creating issue if a user place order at different location for someone else. Latest version: 17.4.4 live",1,4,,,17.4.4
Zomato,19-03-2023 02:35,Prices are set high and then discount or offers are given. The same item costs less in the same restaurants when you visit. Very deceptive when it comes to prices. Other than that the experience is good. They should have also kept Zomato pro membership continued.,4,2,"Hi Pushpendra, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",22-03-2023 11:52,17.3.9
Zomato,02-07-2023 10:52,"Let me buy the pro version you guys, I love how everything is out together in one application like dine-in with reviews and discount, gives offers to order online and easy to use.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",06-08-2022 13:10,17.5.6
Zomato,19-07-2023 11:26,It is problematic at times. Delivery persons are very unskilled. Some don't even carry cash around.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:16,17.6.0
Zomato,04-03-2023 15:08,Excellent Application and very pleasant experience . No unnecessary disruption or deviations. Discounts and offers clearly explained. Very intuitive and integrated UI. Happy with the features. Works best on both Wifi and Mobile data. Thanks Zomato Team,5,5,"Hi Abhijeet, glad to hear that! Thank you for your feedback.",06-03-2023 10:51,17.3.6
Zomato,06-05-2023 07:09,Very poor problem resolution...wrong order sent by resturant...but I don't get full refund...if restaurant doesn't send order then I can't get refund as i cannot send photos,1,0,,,17.4.6
Zomato,21-07-2023 15:35,"Efficient and hard working executives, a large variety of food available on this site. Always on time.",4,0,"Hi there, glad to hear that! Thank you for your feedback.",21-07-2023 15:37,17.6.0
Zomato,21-05-2023 13:40,It's been great ordering food online and delivering it on time the only problem is their delivery charge else it's great!,5,0,,,17.5.0
Zomato,11-06-2023 09:25,"In the first time the food was ordered correctly but in the second time I did food but it was coming again expensive, it is real but it is also bad, this app is bad, I did not like it",1,0,,,17.5.0
Zomato,04-06-2023 09:36,"Happily unistalled and never installing again. Worst customer support, rude agents and delivery partners. Don't deliver the order we will wait for 2 hours and they will just cancel the order.",1,0,"Hi Rahul, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.",01-04-2019 13:37,17.5.2
Zomato,18-06-2023 15:23,Ar first I loved it this zomato because it was fast and quick response but nowadays this days my food delivery was getting so delay and not quick response I completely dispointing but still I hope it will be recovering but but know totally desponding I don't why it's like this,1,0,,,17.5.0
Zomato,18-03-2023 18:18,Worst service provider. Especially the customer support team does not have any empathy regarding the customers issue. they just simply reply with a template message rather than trying to resolve the issue. I have uninstalled this app and won't use it un future,1,7,"Hi Abhishek, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",18-03-2023 18:52,17.3.9
Zomato,06-06-2023 18:31,"Terrible service, they canceled an order after 1 hour so that they dont have to issue a coupon for late delivery, terrible terrible service",1,0,,,17.5.2
Zomato,28-04-2023 16:16,I ordered food three days ago for two thalis and I received only one. When I contacted the customer services they told me that my issue will be resolved within 72 hours and after 72 hours they told me that they can't do anything about it we have to talk to the restaurant and the restaurant is not responding at all. Not receiving call not giving reply to my messages. I lost my hard earned money on this worst app and it happened to me before too. The customer service is worst in zomato.,1,1,,,17.4.2
